,date,hour,energy_kWh
14023,2016-10-30,7,1.53
14024,2016-10-30,8,1.65
14025,2016-10-30,9,1.37
14026,2016-10-30,10,1.31
14027,2016-10-30,11,2.84
14028,2016-10-30,12,1.23
14029,2016-10-30,13,1.07
14030,2016-10-30,14,1.0
14031,2016-10-30,15,1.44
14032,2016-10-30,16,1.11
14033,2016-10-30,17,2.6
14034,2016-10-30,18,2.77
14035,2016-10-30,19,1.61
14036,2016-10-30,20,2.17
14037,2016-10-30,21,1.81
14038,2016-10-30,22,1.2
14039,2016-10-30,23,1.26
14040,2016-10-31,0,0.77
14041,2016-10-31,1,1.08
14042,2016-10-31,2,1.16
14043,2016-10-31,3,0.89
14044,2016-10-31,4,0.97
14045,2016-10-31,5,1.37
14046,2016-10-31,6,0.9
14047,2016-10-31,7,1.7
14048,2016-10-31,8,1.75
14049,2016-10-31,9,1.4
14050,2016-10-31,10,1.61
14051,2016-10-31,11,1.36
14052,2016-10-31,12,1.24
14053,2016-10-31,13,1.78
14054,2016-10-31,14,1.55
14055,2016-10-31,15,1.8
14056,2016-10-31,16,1.63
14057,2016-10-31,17,2.86
14058,2016-10-31,18,2.26
14059,2016-10-31,19,2.36
14060,2016-10-31,20,2.29
14061,2016-10-31,21,1.49
14062,2016-10-31,22,1.27
14063,2016-10-31,23,0.96
14064,2016-11-01,0,1.13
14065,2016-11-01,1,0.78
14066,2016-11-01,2,0.92
14067,2016-11-01,3,1.25
14068,2016-11-01,4,0.89
14069,2016-11-01,5,0.9
14070,2016-11-01,6,1.38
14071,2016-11-01,7,1.89
14072,2016-11-01,8,1.29
14073,2016-11-01,9,1.15
14074,2016-11-01,10,1.08
14075,2016-11-01,11,0.85
14076,2016-11-01,12,1.09
14077,2016-11-01,13,0.73
14078,2016-11-01,14,0.94
14079,2016-11-01,15,1.3
14080,2016-11-01,16,1.3
14081,2016-11-01,17,2.56
14082,2016-11-01,18,2.74
14083,2016-11-01,19,1.71
14084,2016-11-01,20,1.36
14085,2016-11-01,21,1.76
14086,2016-11-01,22,1.3
14087,2016-11-01,23,0.82
14088,2016-11-02,0,0.84
14089,2016-11-02,1,0.9
14090,2016-11-02,2,1.0
14091,2016-11-02,3,1.05
14092,2016-11-02,4,1.03
14093,2016-11-02,5,0.8
14094,2016-11-02,6,1.32
14095,2016-11-02,7,1.83
14096,2016-11-02,8,1.95
14097,2016-11-02,9,1.79
14098,2016-11-02,10,1.4
14099,2016-11-02,11,1.04
14100,2016-11-02,12,1.05
14101,2016-11-02,13,1.46
14102,2016-11-02,14,1.17
14103,2016-11-02,15,1.11
14104,2016-11-02,16,1.23
14105,2016-11-02,17,1.76
14106,2016-11-02,18,2.2
14107,2016-11-02,19,2.51
14108,2016-11-02,20,1.48
14109,2016-11-02,21,1.32
14110,2016-11-02,22,1.53
14111,2016-11-02,23,1.46
14112,2016-11-03,0,1.36
14113,2016-11-03,1,1.23
14114,2016-11-03,2,0.92
14115,2016-11-03,3,0.92
14116,2016-11-03,4,0.98
14117,2016-11-03,5,0.98
14118,2016-11-03,6,0.95
14119,2016-11-03,7,1.33
14120,2016-11-03,8,1.07
14121,2016-11-03,9,1.23
14122,2016-11-03,10,1.33
14123,2016-11-03,11,1.13
14124,2016-11-03,12,1.21
14125,2016-11-03,13,1.59
14126,2016-11-03,14,1.5
14127,2016-11-03,15,1.7
14128,2016-11-03,16,1.4
14129,2016-11-03,17,1.36
14130,2016-11-03,18,3.27
14131,2016-11-03,19,1.76
14132,2016-11-03,20,1.7
14133,2016-11-03,21,1.97
14134,2016-11-03,22,1.77
14135,2016-11-03,23,1.15
14136,2016-11-04,0,0.81
14137,2016-11-04,1,0.85
14138,2016-11-04,2,1.01
14139,2016-11-04,3,1.1
14140,2016-11-04,4,0.89
14141,2016-11-04,5,0.91
14142,2016-11-04,6,1.47
14143,2016-11-04,7,1.84
14144,2016-11-04,8,1.71
14145,2016-11-04,9,2.89
14146,2016-11-04,10,2.74
14147,2016-11-04,11,1.1
14148,2016-11-04,12,1.06
14149,2016-11-04,13,1.26
14150,2016-11-04,14,1.16
14151,2016-11-04,15,1.13
14152,2016-11-04,16,1.5
14153,2016-11-04,17,2.05
14154,2016-11-04,18,2.42
14155,2016-11-04,19,1.51
14156,2016-11-04,20,1.24
14157,2016-11-04,21,1.26
14158,2016-11-04,22,1.15
14159,2016-11-04,23,0.88
14160,2016-11-05,0,0.92
14161,2016-11-05,1,1.12
14162,2016-11-05,2,1.15
14163,2016-11-05,3,0.77
14164,2016-11-05,4,0.75
14165,2016-11-05,5,0.84
14166,2016-11-05,6,1.06
14167,2016-11-05,7,1.22
14168,2016-11-05,8,1.58
14169,2016-11-05,9,1.7
14170,2016-11-05,10,1.12
14171,2016-11-05,11,1.03
14172,2016-11-05,12,3.98
14173,2016-11-05,13,1.77
14174,2016-11-05,14,1.33
14175,2016-11-05,15,1.2
14176,2016-11-05,16,1.27
14177,2016-11-05,17,1.47
14178,2016-11-05,18,1.63
14179,2016-11-05,19,1.51
14180,2016-11-05,20,1.46
14181,2016-11-05,21,1.57
14182,2016-11-05,22,1.5
14183,2016-11-05,23,1.3
14184,2016-11-06,0,1.52
14185,2016-11-06,1,1.38
14186,2016-11-06,1,0.88
14187,2016-11-06,2,1.08
14188,2016-11-06,3,0.9
14189,2016-11-06,4,0.78
14190,2016-11-06,5,0.73
14191,2016-11-06,6,0.87
14192,2016-11-06,7,1.14
14193,2016-11-06,8,1.36
14194,2016-11-06,9,1.66
14195,2016-11-06,10,0.92
14196,2016-11-06,11,1.31
14197,2016-11-06,12,1.24
14198,2016-11-06,13,1.04
14199,2016-11-06,14,1.2
14200,2016-11-06,15,1.73
14201,2016-11-06,16,2.5
14202,2016-11-06,17,3.51
14203,2016-11-06,18,2.03
14204,2016-11-06,19,2.27
14205,2016-11-06,20,1.93
14206,2016-11-06,21,1.41
14207,2016-11-06,22,1.5
14208,2016-11-06,23,1.49
14209,2016-11-07,0,0.95
14210,2016-11-07,1,1.01
14211,2016-11-07,2,0.76
14212,2016-11-07,3,0.84
14213,2016-11-07,4,1.12
14214,2016-11-07,5,1.02
14215,2016-11-07,6,0.8
14216,2016-11-07,7,1.48
14217,2016-11-07,8,1.46
14218,2016-11-07,9,1.93
14219,2016-11-07,10,1.23
14220,2016-11-07,11,1.28
14221,2016-11-07,12,1.63
14222,2016-11-07,13,1.57
14223,2016-11-07,14,1.25
14224,2016-11-07,15,1.26
14225,2016-11-07,16,1.34
14226,2016-11-07,17,1.89
14227,2016-11-07,18,1.98
14228,2016-11-07,19,1.71
14229,2016-11-07,20,1.51
14230,2016-11-07,21,1.44
14231,2016-11-07,22,1.61
14232,2016-11-07,23,1.54
14233,2016-11-08,0,0.77
14234,2016-11-08,1,0.67
14235,2016-11-08,2,0.67
14236,2016-11-08,3,0.81
14237,2016-11-08,4,0.66
14238,2016-11-08,5,0.82
14239,2016-11-08,6,1.3
14240,2016-11-08,7,1.36
14241,2016-11-08,8,1.03
14242,2016-11-08,9,1.1
14243,2016-11-08,10,1.0
14244,2016-11-08,11,0.58
14245,2016-11-08,12,0.83
14246,2016-11-08,13,0.93
14247,2016-11-08,14,0.55
14248,2016-11-08,15,0.92
14249,2016-11-08,16,1.19
14250,2016-11-08,17,1.44
14251,2016-11-08,18,2.55
14252,2016-11-08,19,1.54
14253,2016-11-08,20,1.28
14254,2016-11-08,21,1.02
14255,2016-11-08,22,1.05
14256,2016-11-08,23,1.29
14257,2016-11-09,0,1.42
14258,2016-11-09,1,0.96
14259,2016-11-09,2,0.66
14260,2016-11-09,3,0.7
14261,2016-11-09,4,0.67
14262,2016-11-09,5,0.74
14263,2016-11-09,6,1.2
14264,2016-11-09,7,1.66
14265,2016-11-09,8,1.14
14266,2016-11-09,9,0.75
14267,2016-11-09,10,1.17
14268,2016-11-09,11,0.92
14269,2016-11-09,12,0.9
14270,2016-11-09,13,1.03
14271,2016-11-09,14,1.3
14272,2016-11-09,15,1.17
14273,2016-11-09,16,1.11
14274,2016-11-09,17,1.55
14275,2016-11-09,18,2.04
14276,2016-11-09,19,1.31
14277,2016-11-09,20,1.52
14278,2016-11-09,21,1.31
14279,2016-11-09,22,2.9
14280,2016-11-09,23,0.97
14281,2016-11-10,0,0.84
14282,2016-11-10,1,0.87
14283,2016-11-10,2,1.08
14284,2016-11-10,3,1.19
14285,2016-11-10,4,1.0
14286,2016-11-10,5,0.83
14287,2016-11-10,6,0.88
14288,2016-11-10,7,1.41
14289,2016-11-10,8,2.22
14290,2016-11-10,9,2.04
14291,2016-11-10,10,4.21
14292,2016-11-10,11,0.97
14293,2016-11-10,12,1.12
14294,2016-11-10,13,1.1
14295,2016-11-10,14,1.57
14296,2016-11-10,15,1.47
14297,2016-11-10,16,1.71
14298,2016-11-10,17,2.45
14299,2016-11-10,18,2.43
14300,2016-11-10,19,1.94
14301,2016-11-10,20,1.67
14302,2016-11-10,21,1.57
14303,2016-11-10,22,1.25
14304,2016-11-10,23,1.02
14305,2016-11-11,0,0.73
14306,2016-11-11,1,0.78
14307,2016-11-11,2,1.01
14308,2016-11-11,3,0.94
14309,2016-11-11,4,0.75
14310,2016-11-11,5,0.73
14311,2016-11-11,6,1.23
14312,2016-11-11,7,1.35
14313,2016-11-11,8,1.3
14314,2016-11-11,9,1.21
14315,2016-11-11,10,0.84
14316,2016-11-11,11,1.07
14317,2016-11-11,12,0.77
14318,2016-11-11,13,0.79
14319,2016-11-11,14,0.92
14320,2016-11-11,15,1.09
14321,2016-11-11,16,1.6
14322,2016-11-11,17,2.68
14323,2016-11-11,18,2.2
14324,2016-11-11,19,1.38
14325,2016-11-11,20,1.08
14326,2016-11-11,21,1.14
14327,2016-11-11,22,1.27
14328,2016-11-11,23,0.74
14329,2016-11-12,0,0.75
14330,2016-11-12,1,0.76
14331,2016-11-12,2,0.82
14332,2016-11-12,3,0.74
14333,2016-11-12,4,0.8
14334,2016-11-12,5,0.9
14335,2016-11-12,6,1.04
14336,2016-11-12,7,0.96
14337,2016-11-12,8,1.44
14338,2016-11-12,9,1.91
14339,2016-11-12,10,1.85
14340,2016-11-12,11,0.97
14341,2016-11-12,12,1.19
14342,2016-11-12,13,1.13
14343,2016-11-12,14,1.13
14344,2016-11-12,15,0.75
14345,2016-11-12,16,1.44
14346,2016-11-12,17,1.85
14347,2016-11-12,18,2.0
14348,2016-11-12,19,1.49
14349,2016-11-12,20,1.25
14350,2016-11-12,21,1.29
14351,2016-11-12,22,1.8
14352,2016-11-12,23,1.03
14353,2016-11-13,0,0.94
14354,2016-11-13,1,1.12
14355,2016-11-13,2,0.85
14356,2016-11-13,3,0.97
14357,2016-11-13,4,0.94
14358,2016-11-13,5,1.09
14359,2016-11-13,6,1.67
14360,2016-11-13,7,1.26
14361,2016-11-13,8,1.61
14362,2016-11-13,9,1.35
14363,2016-11-13,10,1.16
14364,2016-11-13,11,1.13
14365,2016-11-13,12,1.57
14366,2016-11-13,13,1.77
14367,2016-11-13,14,1.64
14368,2016-11-13,15,1.64
14369,2016-11-13,16,2.33
14370,2016-11-13,17,2.44
14371,2016-11-13,18,1.82
14372,2016-11-13,19,1.62
14373,2016-11-13,20,1.5
14374,2016-11-13,21,1.21
14375,2016-11-13,22,1.45
14376,2016-11-13,23,1.64
14377,2016-11-14,0,1.27
14378,2016-11-14,1,0.95
14379,2016-11-14,2,1.0
14380,2016-11-14,3,1.06
14381,2016-11-14,4,0.77
14382,2016-11-14,5,0.77
14383,2016-11-14,6,1.64
14384,2016-11-14,7,1.63
14385,2016-11-14,8,1.52
14386,2016-11-14,9,1.16
14387,2016-11-14,10,1.19
14388,2016-11-14,11,1.11
14389,2016-11-14,12,1.26
14390,2016-11-14,13,1.16
14391,2016-11-14,14,1.05
14392,2016-11-14,15,0.99
14393,2016-11-14,16,1.8250000000000002
14394,2016-11-14,17,2.34
14395,2016-11-14,18,2.38
14396,2016-11-14,19,1.71
14397,2016-11-14,20,2.26
14398,2016-11-14,21,1.77
14399,2016-11-14,22,1.78
14400,2016-11-14,23,1.24
14401,2016-11-15,0,1.04
14402,2016-11-15,1,1.12
14403,2016-11-15,2,1.25
14404,2016-11-15,3,0.85
14405,2016-11-15,4,0.9
14406,2016-11-15,5,0.87
14407,2016-11-15,6,1.2
14408,2016-11-15,7,1.82
14409,2016-11-15,8,1.57
14410,2016-11-15,9,2.66
14411,2016-11-15,10,1.38
14412,2016-11-15,11,1.13
14413,2016-11-15,12,1.42
14414,2016-11-15,13,1.35
14415,2016-11-15,14,1.1
14416,2016-11-15,15,1.5
14417,2016-11-15,16,1.32
14418,2016-11-15,17,1.91
14419,2016-11-15,18,2.57
14420,2016-11-15,19,1.81
14421,2016-11-15,20,1.91
14422,2016-11-15,21,1.74
14423,2016-11-15,22,1.64
14424,2016-11-15,23,1.315
14425,2016-11-16,0,1.33
14426,2016-11-16,1,1.22
14427,2016-11-16,2,0.76
14428,2016-11-16,3,1.26
14429,2016-11-16,4,0.91
14430,2016-11-16,5,1.4
14431,2016-11-16,6,1.05
14432,2016-11-16,7,1.6
14433,2016-11-16,8,1.24
14434,2016-11-16,9,1.44
14435,2016-11-16,10,1.31
14436,2016-11-16,11,1.65
14437,2016-11-16,12,1.11
14438,2016-11-16,13,1.59
14439,2016-11-16,14,1.71
14440,2016-11-16,15,1.27
14441,2016-11-16,16,1.55
14442,2016-11-16,17,2.01
14443,2016-11-16,18,2.6
14444,2016-11-16,19,2.03
14445,2016-11-16,20,2.1
14446,2016-11-16,21,1.67
14447,2016-11-16,22,1.85
14448,2016-11-16,23,1.39
14449,2016-11-17,0,0.89
14450,2016-11-17,1,1.22
14451,2016-11-17,2,1.04
14452,2016-11-17,3,1.03
14453,2016-11-17,4,1.22
14454,2016-11-17,5,0.99
14455,2016-11-17,6,1.57
14456,2016-11-17,7,2.26
14457,2016-11-17,8,1.39
14458,2016-11-17,9,1.55
14459,2016-11-17,10,1.24
14460,2016-11-17,11,1.24
14461,2016-11-17,12,0.93
14462,2016-11-17,13,1.29
14463,2016-11-17,14,1.28
14464,2016-11-17,15,0.87
14465,2016-11-17,16,1.71
14466,2016-11-17,17,2.15
14467,2016-11-17,18,2.68
14468,2016-11-17,19,1.46
14469,2016-11-17,20,1.53
14470,2016-11-17,21,1.64
14471,2016-11-17,22,2.13
14472,2016-11-17,23,1.91
14473,2016-11-18,0,1.07
14474,2016-11-18,1,1.17
14475,2016-11-18,2,1.4
14476,2016-11-18,3,0.88
14477,2016-11-18,4,1.12
14478,2016-11-18,5,1.17
14479,2016-11-18,6,1.6
14480,2016-11-18,7,2.19
14481,2016-11-18,8,1.51
14482,2016-11-18,9,1.42
14483,2016-11-18,10,1.44
14484,2016-11-18,11,1.25
14485,2016-11-18,12,1.06
14486,2016-11-18,13,1.63
14487,2016-11-18,14,1.32
14488,2016-11-18,15,0.98
14489,2016-11-18,16,0.98
14490,2016-11-18,17,1.94
14491,2016-11-18,18,2.57
14492,2016-11-18,19,2.08
14493,2016-11-18,20,1.77
14494,2016-11-18,21,1.78
14495,2016-11-18,22,1.65
14496,2016-11-18,23,1.71
14497,2016-11-19,0,1.21
14498,2016-11-19,1,1.37
14499,2016-11-19,2,1.17
14500,2016-11-19,3,0.92
14501,2016-11-19,4,1.08
14502,2016-11-19,5,1.07
14503,2016-11-19,6,0.88
14504,2016-11-19,7,1.61
14505,2016-11-19,8,1.59
14506,2016-11-19,9,1.82
14507,2016-11-19,10,3.42
14508,2016-11-19,11,2.01
14509,2016-11-19,12,2.84
14510,2016-11-19,13,1.56
14511,2016-11-19,14,1.79
14512,2016-11-19,15,1.6
14513,2016-11-19,16,1.98
14514,2016-11-19,17,2.19
14515,2016-11-19,18,2.98
14516,2016-11-19,19,1.86
14517,2016-11-19,20,1.63
14518,2016-11-19,21,1.64
14519,2016-11-19,22,1.51
14520,2016-11-19,23,1.59
14521,2016-11-20,0,1.11
14522,2016-11-20,1,1.51
14523,2016-11-20,2,0.82
14524,2016-11-20,3,0.83
14525,2016-11-20,4,1.01
14526,2016-11-20,5,1.12
14527,2016-11-20,6,0.99
14528,2016-11-20,7,1.2
14529,2016-11-20,8,1.15
14530,2016-11-20,9,1.03
14531,2016-11-20,10,1.03
14532,2016-11-20,11,1.28
14533,2016-11-20,12,1.58
14534,2016-11-20,13,1.85
14535,2016-11-20,14,2.37
14536,2016-11-20,15,3.66
14537,2016-11-20,16,3.22
14538,2016-11-20,17,2.79
14539,2016-11-20,18,2.6
14540,2016-11-20,19,1.82
14541,2016-11-20,20,2.14
14542,2016-11-20,21,1.83
14543,2016-11-20,22,1.51
14544,2016-11-20,23,1.75
14545,2016-11-21,0,1.0
14546,2016-11-21,1,1.05
14547,2016-11-21,2,1.17
14548,2016-11-21,3,0.92
14549,2016-11-21,4,0.91
14550,2016-11-21,5,0.88
14551,2016-11-21,6,0.97
14552,2016-11-21,7,1.73
14553,2016-11-21,8,1.02
14554,2016-11-21,9,0.85
14555,2016-11-21,10,1.17
14556,2016-11-21,11,1.14
14557,2016-11-21,12,1.39
14558,2016-11-21,13,2.02
14559,2016-11-21,14,1.4
14560,2016-11-21,15,1.38
14561,2016-11-21,16,1.65
14562,2016-11-21,17,2.03
14563,2016-11-21,18,1.86
14564,2016-11-21,19,2.14
14565,2016-11-21,20,2.04
14566,2016-11-21,21,1.31
14567,2016-11-21,22,1.5150000000000001
14568,2016-11-21,23,1.26
14569,2016-11-22,0,0.97
14570,2016-11-22,1,0.96
14571,2016-11-22,2,1.1
14572,2016-11-22,3,1.23
14573,2016-11-22,4,0.85
14574,2016-11-22,5,0.91
14575,2016-11-22,6,1.83
14576,2016-11-22,7,4.26
14577,2016-11-22,8,1.41
14578,2016-11-22,9,0.88
14579,2016-11-22,10,1.2
14580,2016-11-22,11,2.49
14581,2016-11-22,12,1.85
14582,2016-11-22,13,1.23
14583,2016-11-22,14,1.12
14584,2016-11-22,15,1.45
14585,2016-11-22,16,1.89
14586,2016-11-22,17,2.57
14587,2016-11-22,18,3.09
14588,2016-11-22,19,1.88
14589,2016-11-22,20,2.11
14590,2016-11-22,21,1.6
14591,2016-11-22,22,1.52
14592,2016-11-22,23,1.07
14593,2016-11-23,0,0.91
14594,2016-11-23,1,1.32
14595,2016-11-23,2,0.94
14596,2016-11-23,3,0.92
14597,2016-11-23,4,0.98
14598,2016-11-23,5,1.27
14599,2016-11-23,6,1.36
14600,2016-11-23,7,2.43
14601,2016-11-23,8,1.43
14602,2016-11-23,9,1.12
14603,2016-11-23,10,1.44
14604,2016-11-23,11,1.23
14605,2016-11-23,12,0.92
14606,2016-11-23,13,1.51
14607,2016-11-23,14,1.07
14608,2016-11-23,15,1.3
14609,2016-11-23,16,1.76
14610,2016-11-23,17,1.67
14611,2016-11-23,18,2.34
14612,2016-11-23,19,2.25
14613,2016-11-23,20,1.87
14614,2016-11-23,21,1.77
14615,2016-11-23,22,1.5
14616,2016-11-23,23,1.76
14617,2016-11-24,0,0.94
14618,2016-11-24,1,1.27
14619,2016-11-24,2,0.89
14620,2016-11-24,3,1.19
14621,2016-11-24,4,0.96
14622,2016-11-24,5,0.97
14623,2016-11-24,6,1.1
14624,2016-11-24,7,1.67
14625,2016-11-24,8,1.36
14626,2016-11-24,9,1.59
14627,2016-11-24,10,1.52
14628,2016-11-24,11,1.24
14629,2016-11-24,12,1.36
14630,2016-11-24,13,1.25
14631,2016-11-24,14,1.7
14632,2016-11-24,15,1.14
14633,2016-11-24,16,2.01
14634,2016-11-24,17,1.59
14635,2016-11-24,18,2.1
14636,2016-11-24,19,2.1
14637,2016-11-24,20,1.76
14638,2016-11-24,21,2.12
14639,2016-11-24,22,1.73
14640,2016-11-24,23,1.06
14641,2016-11-25,0,1.0
14642,2016-11-25,1,0.98
14643,2016-11-25,2,0.93
14644,2016-11-25,3,1.06
14645,2016-11-25,4,1.06
14646,2016-11-25,5,1.25
14647,2016-11-25,6,1.49
14648,2016-11-25,7,1.69
14649,2016-11-25,8,1.81
14650,2016-11-25,9,2.46
14651,2016-11-25,10,1.36
14652,2016-11-25,11,1.26
14653,2016-11-25,12,1.23
14654,2016-11-25,13,1.59
14655,2016-11-25,14,1.11
14656,2016-11-25,15,1.37
14657,2016-11-25,16,1.91
14658,2016-11-25,17,1.94
14659,2016-11-25,18,3.33
14660,2016-11-25,19,3.1
14661,2016-11-25,20,1.97
14662,2016-11-25,21,2.13
14663,2016-11-25,22,1.56
14664,2016-11-25,23,1.39
14665,2016-11-26,0,0.85
14666,2016-11-26,1,1.25
14667,2016-11-26,2,0.85
14668,2016-11-26,3,1.23
14669,2016-11-26,4,1.04
14670,2016-11-26,5,0.93
14671,2016-11-26,6,1.75
14672,2016-11-26,7,1.43
14673,2016-11-26,8,1.78
14674,2016-11-26,9,1.4
14675,2016-11-26,10,0.94
14676,2016-11-26,11,1.08
14677,2016-11-26,12,1.2
14678,2016-11-26,13,1.25
14679,2016-11-26,14,1.09
14680,2016-11-26,15,1.21
14681,2016-11-26,16,1.31
14682,2016-11-26,17,2.9
14683,2016-11-26,18,2.47
14684,2016-11-26,19,2.33
14685,2016-11-26,20,2.94
14686,2016-11-26,21,2.12
14687,2016-11-26,22,1.39
14688,2016-11-26,23,1.46
14689,2016-11-27,0,0.97
14690,2016-11-27,1,0.96
14691,2016-11-27,2,1.33
14692,2016-11-27,3,0.94
14693,2016-11-27,4,0.92
14694,2016-11-27,5,1.41
14695,2016-11-27,6,1.36
14696,2016-11-27,7,1.05
14697,2016-11-27,8,2.01
14698,2016-11-27,9,1.37
14699,2016-11-27,10,1.05
14700,2016-11-27,11,1.97
14701,2016-11-27,12,2.39
14702,2016-11-27,13,1.52
14703,2016-11-27,14,1.06
14704,2016-11-27,15,1.72
14705,2016-11-27,16,3.28
14706,2016-11-27,17,2.72
14707,2016-11-27,18,2.5
14708,2016-11-27,19,2.4
14709,2016-11-27,20,2.0
14710,2016-11-27,21,1.71
14711,2016-11-27,22,1.44
14712,2016-11-27,23,1.41
14713,2016-11-28,0,1.04
14714,2016-11-28,1,1.26
14715,2016-11-28,2,1.12
14716,2016-11-28,3,1.33
14717,2016-11-28,4,0.97
14718,2016-11-28,5,1.46
14719,2016-11-28,6,1.5
14720,2016-11-28,7,2.17
14721,2016-11-28,8,1.59
14722,2016-11-28,9,1.35
14723,2016-11-28,10,0.97
14724,2016-11-28,11,1.53
14725,2016-11-28,12,0.93
14726,2016-11-28,13,1.32
14727,2016-11-28,14,1.01
14728,2016-11-28,15,1.29
14729,2016-11-28,16,1.96
14730,2016-11-28,17,3.3
14731,2016-11-28,18,2.12
14732,2016-11-28,19,2.23
14733,2016-11-28,20,2.4
14734,2016-11-28,21,2.17
14735,2016-11-28,22,2.44
14736,2016-11-28,23,1.89
14737,2016-11-29,0,1.23
14738,2016-11-29,1,1.43
14739,2016-11-29,2,0.91
14740,2016-11-29,3,1.42
14741,2016-11-29,4,0.98
14742,2016-11-29,5,1.33
14743,2016-11-29,6,1.09
14744,2016-11-29,7,1.64
14745,2016-11-29,8,1.4
14746,2016-11-29,9,1.84
14747,2016-11-29,10,1.67
14748,2016-11-29,11,1.74
14749,2016-11-29,12,2.12
14750,2016-11-29,13,1.67
14751,2016-11-29,14,2.08
14752,2016-11-29,15,1.71
14753,2016-11-29,16,2.12
14754,2016-11-29,17,2.08
14755,2016-11-29,18,3.6
14756,2016-11-29,19,2.26
14757,2016-11-29,20,2.06
14758,2016-11-29,21,1.6
14759,2016-11-29,22,1.43
14760,2016-11-29,23,1.42
14761,2016-11-30,0,0.85
14762,2016-11-30,1,1.26
14763,2016-11-30,2,0.97
14764,2016-11-30,3,1.12
14765,2016-11-30,4,1.09
14766,2016-11-30,5,1.05
14767,2016-11-30,6,1.63
14768,2016-11-30,7,1.82
14769,2016-11-30,8,1.46
14770,2016-11-30,9,2.34
14771,2016-11-30,10,3.71
14772,2016-11-30,11,1.56
14773,2016-11-30,12,1.12
14774,2016-11-30,13,1.43
14775,2016-11-30,14,1.36
14776,2016-11-30,15,0.96
14777,2016-11-30,16,2.13
14778,2016-11-30,17,2.18
14779,2016-11-30,18,2.95
14780,2016-11-30,19,2.07
14781,2016-11-30,20,1.91
14782,2016-11-30,21,1.64
14783,2016-11-30,22,1.52
14784,2016-11-30,23,1.32
14785,2016-12-01,0,1.16
14786,2016-12-01,1,1.36
14787,2016-12-01,2,0.95
14788,2016-12-01,3,1.45
14789,2016-12-01,4,1.11
14790,2016-12-01,5,1.39
14791,2016-12-01,6,1.79
14792,2016-12-01,7,2.24
14793,2016-12-01,8,1.82
14794,2016-12-01,9,2.12
14795,2016-12-01,10,1.77
14796,2016-12-01,11,1.36
14797,2016-12-01,12,1.82
14798,2016-12-01,13,1.24
14799,2016-12-01,14,1.47
14800,2016-12-01,15,1.39
14801,2016-12-01,16,1.44
14802,2016-12-01,17,2.04
14803,2016-12-01,18,2.83
14804,2016-12-01,19,1.81
14805,2016-12-01,20,1.95
14806,2016-12-01,21,1.57
14807,2016-12-01,22,1.91
14808,2016-12-01,23,2.62
14809,2016-12-02,0,1.41
14810,2016-12-02,1,1.16
14811,2016-12-02,2,1.47
14812,2016-12-02,3,1.04
14813,2016-12-02,4,1.5
14814,2016-12-02,5,1.11
14815,2016-12-02,6,1.46
14816,2016-12-02,7,2.31
14817,2016-12-02,8,1.6
14818,2016-12-02,9,2.31
14819,2016-12-02,10,1.64
14820,2016-12-02,11,1.62
14821,2016-12-02,12,1.6
14822,2016-12-02,13,1.53
14823,2016-12-02,14,1.59
14824,2016-12-02,15,1.87
14825,2016-12-02,16,2.42
14826,2016-12-02,17,2.52
14827,2016-12-02,18,2.9
14828,2016-12-02,19,3.25
14829,2016-12-02,20,1.92
14830,2016-12-02,21,2.03
14831,2016-12-02,22,1.9
14832,2016-12-02,23,1.88
14833,2016-12-03,0,1.26
14834,2016-12-03,1,1.76
14835,2016-12-03,2,1.26
14836,2016-12-03,3,1.56
14837,2016-12-03,4,1.09
14838,2016-12-03,5,1.52
14839,2016-12-03,6,1.01
14840,2016-12-03,7,1.54
14841,2016-12-03,8,1.78
14842,2016-12-03,9,2.0
14843,2016-12-03,10,1.5
14844,2016-12-03,11,1.6
14845,2016-12-03,12,2.09
14846,2016-12-03,13,2.5
14847,2016-12-03,14,2.35
14848,2016-12-03,15,1.92
14849,2016-12-03,16,2.1
14850,2016-12-03,17,2.69
14851,2016-12-03,18,2.75
14852,2016-12-03,19,1.99
14853,2016-12-03,20,2.06
14854,2016-12-03,21,1.7
14855,2016-12-03,22,1.69
14856,2016-12-03,23,1.77
14857,2016-12-04,0,1.47
14858,2016-12-04,1,1.29
14859,2016-12-04,2,1.1
14860,2016-12-04,3,1.58
14861,2016-12-04,4,1.03
14862,2016-12-04,5,1.52
14863,2016-12-04,6,1.07
14864,2016-12-04,7,1.51
14865,2016-12-04,8,1.5
14866,2016-12-04,9,1.61
14867,2016-12-04,10,1.73
14868,2016-12-04,11,1.34
14869,2016-12-04,12,1.49
14870,2016-12-04,13,2.05
14871,2016-12-04,14,2.85
14872,2016-12-04,15,1.71
14873,2016-12-04,16,2.05
14874,2016-12-04,17,2.85
14875,2016-12-04,18,4.15
14876,2016-12-04,19,2.26
14877,2016-12-04,20,2.27
14878,2016-12-04,21,2.52
14879,2016-12-04,22,2.51
14880,2016-12-04,23,1.67
14881,2016-12-05,0,1.5
14882,2016-12-05,1,1.94
14883,2016-12-05,2,1.21
14884,2016-12-05,3,1.4
14885,2016-12-05,4,1.57
14886,2016-12-05,5,1.61
14887,2016-12-05,6,1.55
14888,2016-12-05,7,2.16
14889,2016-12-05,8,1.67
14890,2016-12-05,9,1.89
14891,2016-12-05,10,2.12
14892,2016-12-05,11,2.15
14893,2016-12-05,12,2.0
14894,2016-12-05,13,2.26
14895,2016-12-05,14,1.81
